report_file,week_start,week_end,calendar_week,area_city_state,area_name,theater_code,theater_name,theater_city_state,movie_title,screen_count,non_friday_opening
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Faces of Death,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Bunny!!,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",-40%,581,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Dhurandhar The Revenge,4,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",-62%,128,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Beast,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Newborn,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",They Will Kill You,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",-70%,460,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",ChaO,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Jerry Maguire,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Space Station 3D,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",East San Jose,AMC,"AMC Eastridge 15 with IMAX, Dolby","San Jose, CA",Golden Boy,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA","Drama, The",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Hoppers,6,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Exit 8,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Dhurandhar The Revenge,4,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",12%,670,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",They Will Kill You,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",-9%,515,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Dacoit: A Love Story,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Hamlet,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",-64%,452,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",ChaO,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA","Great Awakening, A",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",-81%,158,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",AI Doc: Or How I Became an,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,CNMK,Redwood Downtown 20 + XD,"Redwood City, CA",-82%,106,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Dhurandhar The Revenge,4,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Hoppers,6,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Dacoit: A Love Story,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA","Drama, The",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Exit 8,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Love Insurance Kompany (LIK,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Beast,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Faces of Death,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Hamlet,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Ferris Bueller's Day Off (1,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",ChaO,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",-77%,502,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Caddyshack,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",National Lampoon's Vacation,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Jerry Maguire,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"East Bay, CA",Livermore,REG,Regal Hacienda Crossings,"Dublin, CA",Spy Kids (2001) (re),1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA","Drama, The",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Dhurandhar The Revenge,4,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Exit 8,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Dacoit: A Love Story,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Love Insurance Kompany (LIK,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Hoppers,6,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",0%,498,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Faces of Death,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Beast,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Hamlet,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",They Will Kill You,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",-47%,426,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",ChaO,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Newborn,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA","Christophers, The",1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",-46%,722,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Golden Boy,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Jerry Maguire,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA","Great Awakening, A",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",-80%,274,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Francisco, CA",Silicon,AMC,"AMC Mercado 20 with IMAX, Dolby, Prime","Santa Clara, CA",Space Station 3D,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA","Drama, The",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Hoppers,6,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Faces of Death,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Exit 8,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Beast,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Dhurandhar The Revenge,4,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",-54%,384,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA","Great Awakening, A",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",-35%,254,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Dacoit: A Love Story,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",-58%,757,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Reminders of Him,5,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",-59%,685,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",ChaO,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",Legends of the Lost Ark,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",They Will Kill You,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA",-85%,224,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,CNMK,San Jose Oakridge 20 + XD,"San Jose, CA","Fresno, CA",224,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA","Drama, The",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Exit 8,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Faces of Death,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Hoppers,6,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",-18%,624,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Scream 7,7,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",-40%,617,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Beast,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Undertone,5,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",-44%,245,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Hamlet,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",-75%,415,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",ChaO,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA","Great Awakening, A",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",-77%,182,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Fresno Riverpark,"Fresno, CA",Jerry Maguire,1,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA","Drama, The",2,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA","You, Me & Tuscany",1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",Hoppers,6,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",0%,824,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",Reminders of Him,5,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",28%,594,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",Beast,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",They Will Kill You,3,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",-51%,672,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,REG,Regal Marketplace @ El Paseo,"Fresno, CA",Copyright 2026 comScore Inc.,601,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,GALX,Galaxy Porterville,"Porterville, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,GALX,Galaxy Porterville,"Porterville, CA",Project Hail Mary,4,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,GALX,Galaxy Porterville,"Porterville, CA",-20%,259,false
branch_area_20260410_SF.pdf,04/10/2026,04/16/2026,15,"San Jose, CA",South San Jose,GALX,Galaxy Porterville,"Porterville, CA",Faces of Death,1,false
